symbol,timestamp_utc,open,high,low,close,volume,ema20,ema50,ema200,rsi14,macd_line,macd_signal,macd_hist,atr14,adx14,bb_upper,bb_mid,bb_lower,bb_width_pct,atr_percentile,bb_width_percentile,ema_stack,higher_high_higher_low,lower_high_lower_low,regime,strong_uptrend,panic,compression,supertrend_dir_10_3,donchian_high20,donchian_low10,keltner_upper_20_10_2,keltner_mid20,atr_breakout_level_14_1p5
SOL/USD,2026-02-18T18:00:00+00:00,82.35,82.35,80.97,81.33,546.934,83.530916,84.464148,85.58354,30.86,-0.833587,-0.55931,-0.274277,0.902173,17.98,86.58961,83.948,81.30639,6.293,30.4,68.3,DOWN,False,True,REVERSAL,False,False,False,-1,86.02,80.97,85.398086,83.530916,83.53326
SOL/USD,2026-02-18T19:00:00+00:00,81.49,81.57,80.51,80.82,188.581,83.272733,84.321241,85.536141,28.64,-0.94388,-0.636224,-0.307656,0.913447,19.51,86.630866,83.7285,80.826134,6.933,32.3,73.2,DOWN,False,True,REVERSAL,False,False,False,-1,86.02,80.51,85.165186,83.272733,82.70017
SOL/USD,2026-02-18T20:00:00+00:00,80.92,81.59,80.92,81.29,253.697,83.083901,84.202368,85.493891,33.39,-0.982043,-0.705388,-0.276655,0.903201,20.91,86.589365,83.5505,80.511635,7.274,30.3,76.8,DOWN,False,True,TREND_DOWN,False,False,False,-1,86.02,80.51,84.941109,83.083901,82.174801
SOL/USD,2026-02-18T21:00:00+00:00,81.3,81.57,81.06,81.24,109.804,82.908292,84.086197,85.451564,33.14,-1.004739,-0.765258,-0.239481,0.875115,22.2,86.592173,83.406,80.219827,7.64,26.0,78.7,DOWN,False,True,TREND_DOWN,False,False,False,-1,86.02,80.51,84.681779,82.908292,82.602672
SOL/USD,2026-02-18T22:00:00+00:00,81.25,81.47,81.1,81.46,40.483,82.770359,83.983209,85.411847,35.46,-0.993522,-0.810911,-0.182611,0.839035,23.41,86.481013,83.2445,80.007987,7.776,20.4,79.2,DOWN,False,True,TREND_DOWN,False,False,False,-1,86.02,80.51,84.440498,82.770359,82.498553
SOL/USD,2026-02-18T23:00:00+00:00,81.48,81.61,81.3,81.61,51.459,82.659849,83.890142,85.374017,37.06,-0.961445,-0.841018,-0.120427,0.801247,24.27,86.205224,83.0545,79.903776,7.587,16.3,78.1,DOWN,False,True,TREND_DOWN,False,False,False,-1,86.02,80.51,84.224973,82.659849,82.66187
SOL/USD,2026-02-19T00:00:00+00:00,81.56,81.7,81.38,81.6,23.526,82.558911,83.800332,85.336465,36.99,-0.926154,-0.858045,-0.068109,0.766872,24.91,85.947834,82.8805,79.813166,7.402,11.7,77.2,DOWN,False,True,TREND_DOWN,False,False,False,-1,86.02,80.51,84.031523,82.558911,82.760308
SOL/USD,2026-02-19T01:00:00+00:00,81.71,81.99,81.65,81.82,83.558,82.488538,83.722672,85.301475,39.54,-0.870401,-0.860516,-0.009885,0.739953,24.96,85.672011,82.7245,79.776989,7.126,8.9,74.7,DOWN,False,False,COMPRESSION,False,False,True,-1,86.02,80.51,83.891889,82.488538,82.709929
SOL/USD,2026-02-19T02:00:00+00:00,81.86,81.89,81.55,81.55,4.096,82.399154,83.637469,85.264147,37.53,-0.838339,-0.856081,0.017742,0.711385,25.12,85.32118,82.5465,79.77182,6.723,6.0,71.1,DOWN,False,False,COMPRESSION,False,False,True,-1,86.02,80.51,83.73017,82.399154,82.887077
SOL/USD,2026-02-19T03:00:00+00:00,81.6,81.88,81.55,81.8,188.816,82.342092,83.565412,85.229678,40.54,-0.783722,-0.841609,0.057887,0.684143,25.27,84.978722,82.395,79.811278,6.272,4.9,66.7,DOWN,False,False,COMPRESSION,False,False,True,-1,86.02,80.51,83.606006,82.342092,82.576214
SOL/USD,2026-02-19T04:00:00+00:00,81.91,82.0,81.49,81.49,167.08,82.26094,83.484023,85.192467,38.09,-0.75673,-0.824633,0.067904,0.671704,25.16,84.39154,82.197,80.00246,5.34,4.5,56.0,DOWN,False,True,COMPRESSION,False,False,True,-1,85.57,80.51,83.500463,82.26094,82.807556
SOL/USD,2026-02-19T05:00:00+00:00,81.49,81.94,81.49,81.93,59.379,82.229422,83.423081,85.160005,43.32,-0.691858,-0.798078,0.10622,0.655868,25.05,83.639808,82.022,80.404192,3.945,4.3,34.9,DOWN,False,True,COMPRESSION,False,False,True,-1,85.45,80.92,83.434992,82.229422,82.473802
SOL/USD,2026-02-19T06:00:00+00:00,82.08,82.49,82.04,82.35,40.262,82.240905,83.380999,85.132045,47.85,-0.599644,-0.758391,0.158747,0.64902,23.82,83.116275,81.918,80.719725,2.926,4.3,19.9,DOWN,False,True,COMPRESSION,False,False,True,-1,84.2,81.06,83.437919,82.240905,82.903531
SOL/USD,2026-02-19T07:00:00+00:00,82.39,82.62,82.03,82.34,186.471,82.250343,83.340176,85.104263,47.76,-0.521361,-0.710985,0.189624,0.644805,22.43,83.017072,81.8895,80.761928,2.754,4.3,16.9,DOWN,False,True,COMPRESSION,False,False,True,-1,83.87,81.1,83.445655,82.250343,83.317207
SOL/USD,2026-02-19T08:00:00+00:00,82.36,82.37,81.65,81.84,47.649,82.211263,83.281346,85.071783,43.02,-0.493972,-0.667583,0.17361,0.650176,21.76,82.864338,81.8365,80.808662,2.512,4.5,13.9,DOWN,False,True,COMPRESSION,False,False,True,-1,83.87,81.3,83.431044,82.211263,83.315264
SOL/USD,2026-02-19T09:00:00+00:00,81.8,81.97,81.15,81.24,20.031,82.118762,83.201293,85.033656,38.13,-0.514748,-0.637016,0.122268,0.662306,21.84,82.787201,81.774,80.760799,2.478,4.9,13.3,DOWN,False,True,COMPRESSION,False,False,True,-1,83.87,81.15,83.380564,82.118762,82.833459
SOL/USD,2026-02-19T10:00:00+00:00,81.13,81.82,80.94,81.49,144.303,82.05888,83.134183,84.998396,41.13,-0.505216,-0.610656,0.10544,0.677856,22.19,82.713586,81.7305,80.747414,2.406,5.5,12.8,DOWN,False,True,COMPRESSION,False,False,True,-1,83.87,80.94,83.370502,82.05888,82.256783
SOL/USD,2026-02-19T11:00:00+00:00,81.63,81.91,81.22,81.22,25.061,81.978986,83.059117,84.9608,38.93,-0.513529,-0.591231,0.077701,0.678723,22.31,82.448967,81.6405,80.832033,1.981,5.6,8.9,DOWN,False,True,COMPRESSION,False,False,True,-1,83.08,80.94,83.297447,81.978986,82.508085
SOL/USD,2026-02-19T12:00:00+00:00,81.22,81.22,80.72,80.78,23.899,81.864797,82.96974,84.9192,35.6,-0.54929,-0.582842,0.033552,0.665957,23.06,82.415402,81.569,80.722598,2.075,5.1,9.6,DOWN,False,True,COMPRESSION,False,False,True,-1,82.92,80.72,83.151411,81.864797,82.218936
SOL/USD,2026-02-19T13:00:00+00:00,80.8,80.81,79.67,79.92,304.185,81.679578,82.850142,84.869456,30.16,-0.639652,-0.594204,-0.045448,0.699817,24.76,82.521127,81.456,80.390873,2.615,6.7,15.7,DOWN,False,True,COMPRESSION,False,False,True,-1,82.62,79.67,83.065531,81.679578,81.829726
SOL/USD,2026-02-19T14:00:00+00:00,80.13,81.29,80.03,81.27,115.654,81.640571,82.788176,84.833641,44.5,-0.595466,-0.594457,-0.00101,0.747688,25.36,82.519866,81.453,80.386134,2.62,10.9,16.0,DOWN,False,True,COMPRESSION,False,False,True,-1,82.62,79.67,83.161928,81.640571,81.041531
SOL/USD,2026-02-19T15:00:00+00:00,80.9,81.27,80.05,80.6,81.79,81.541469,82.702365,84.791515,40.1,-0.607509,-0.597067,-0.010442,0.781424,25.91,82.538861,81.442,80.345139,2.694,14.9,16.9,DOWN,False,True,COMPRESSION,False,False,True,-1,82.62,79.67,83.154691,81.541469,82.442136
SOL/USD,2026-02-19T16:00:00+00:00,80.55,80.82,80.04,80.56,71.303,81.447996,82.618351,84.74941,39.84,-0.613213,-0.600296,-0.012916,0.781322,26.44,82.566852,81.4055,80.244148,2.853,14.9,19.9,DOWN,False,True,COMPRESSION,False,False,True,-1,82.62,79.67,83.055895,81.447996,81.771984
SOL/USD,2026-02-19T17:00:00+00:00,80.82,81.9,80.26,80.44,73.109,81.351996,82.532925,84.706531,39.05,-0.620265,-0.60429,-0.015975,0.842657,24.96,82.59972,81.3655,80.13128,3.034,22.5,24.5,DOWN,False,True,COMPRESSION,False,False,True,-1,82.62,79.67,83.127106,81.351996,81.823985
SOL/USD,2026-02-19T18:00:00+00:00,80.45,82.01,80.45,81.83,39.989,81.39752,82.50536,84.677909,51.22,-0.507839,-0.585,0.077161,0.89461,23.41,82.634318,81.384,80.133682,3.073,30.4,25.6,DOWN,False,True,COMPRESSION,False,False,True,-1,82.62,79.67,83.309119,81.39752,81.781914
SOL/USD,2026-02-19T19:00:00+00:00,82.04,82.18,81.13,81.84,51.146,81.439661,82.479267,84.649671,51.29,-0.413171,-0.550634,0.137463,0.905709,21.76,82.658092,81.3955,80.132908,3.102,31.9,26.1,DOWN,False,True,COMPRESSION,False,False,True,-1,82.62,79.67,83.3701,81.439661,83.188563
SOL/USD,2026-02-19T20:00:00+00:00,81.87,82.32,81.74,82.08,66.488,81.500646,82.46361,84.624102,53.16,-0.315147,-0.503537,0.18839,0.882444,20.46,82.714559,81.4195,80.124441,3.181,28.5,27.2,DOWN,False,True,COMPRESSION,False,False,True,-1,82.62,79.67,83.354041,81.500646,83.163666
SOL/USD,2026-02-19T21:00:00+00:00,82.04,82.13,81.89,82.04,19.999,81.552013,82.446997,84.598389,52.8,-0.237947,-0.450419,0.212472,0.836555,19.24,82.742605,81.4305,80.118395,3.223,21.2,27.7,DOWN,False,True,COMPRESSION,False,False,True,-1,82.62,79.67,83.268068,81.552013,83.334833
SOL/USD,2026-02-19T22:00:00+00:00,82.13,82.44,82.02,82.4,81.427,81.632774,82.445154,84.576515,55.74,-0.146033,-0.389542,0.243508,0.806801,18.61,82.851232,81.473,80.094768,3.383,17.9,29.6,DOWN,False,True,COMPRESSION,False,False,True,1,82.62,79.67,83.261223,81.632774,83.250202
SOL/USD,2026-02-19T23:00:00+00:00,82.37,82.5,82.21,82.5,36.132,81.715367,82.447305,84.555853,56.54,-0.06438,-0.324509,0.26013,0.769887,18.13,82.95167,81.508,80.06433,3.542,13.1,32.0,DOWN,False,True,RANGE,False,False,False,1,82.62,80.03,83.238971,81.715367,83.55483
SOL/USD,2026-02-20T00:00:00+00:00,82.42,83.53,82.37,82.96,51.718,81.833903,82.467411,84.539974,60.15,0.037023,-0.252203,0.289226,0.797752,19.05,83.157625,81.5815,80.005375,3.864,16.5,36.1,DOWN,False,True,RANGE,False,False,False,1,83.53,80.04,83.437147,81.833903,83.696628
SOL/USD,2026-02-20T01:00:00+00:00,82.98,83.1,82.75,83.04,21.328,81.948769,82.489865,84.525049,60.76,0.122429,-0.177276,0.299706,0.76577,19.9,83.331994,81.637,79.942006,4.153,12.5,40.9,DOWN,False,True,RANGE,False,False,False,1,83.53,80.04,83.461689,81.948769,84.108655
SOL/USD,2026-02-20T02:00:00+00:00,83.0,83.31,82.92,82.97,26.774,82.046029,82.508694,84.509576,59.9,0.182364,-0.105348,0.287712,0.738929,20.93,83.435163,81.668,79.900837,4.328,9.6,43.7,DOWN,False,True,COMPRESSION,False,False,True,1,83.53,80.26,83.485657,82.046029,84.148394
SOL/USD,2026-02-20T03:00:00+00:00,82.99,83.33,82.92,83.14,22.639,82.150217,82.533451,84.495948,61.33,0.240804,-0.036118,0.276922,0.715434,21.91,83.567974,81.708,79.848026,4.553,7.6,47.2,DOWN,False,True,COMPRESSION,False,False,True,1,83.53,80.45,83.527882,82.150217,84.043151
SOL/USD,2026-02-20T04:00:00+00:00,82.87,83.01,82.43,82.78,16.225,82.210196,82.54312,84.478874,56.7,0.255128,0.022131,0.232997,0.715046,21.7,83.672556,81.755,79.837444,4.691,7.5,48.8,DOWN,False,True,COMPRESSION,False,False,True,1,83.53,81.13,83.592095,82.210196,84.212569
SOL/USD,2026-02-20T05:00:00+00:00,82.72,83.72,82.53,83.57,103.958,82.339702,82.58339,84.46983,63.26,0.326464,0.082998,0.243466,0.748971,22.4,83.927839,81.8715,79.815161,5.023,10.7,52.9,DOWN,False,True,TREND_DOWN,False,False,False,1,83.72,81.74,83.82141,82.339702,83.903457
SOL/USD,2026-02-20T06:00:00+00:00,83.3,83.68,83.3,83.68,36.724,82.467349,82.626394,84.461971,64.08,0.387408,0.14388,0.243528,0.722616,23.05,84.173167,81.981,79.788833,5.348,8.1,58.5,DOWN,False,True,COMPRESSION,False,False,True,1,83.72,81.89,83.876887,82.467349,84.653924
SOL/USD,2026-02-20T07:00:00+00:00,83.62,83.91,83.45,83.45,39.327,82.560935,82.658692,84.451902,61.02,0.412393,0.197583,0.214811,0.703858,23.91,84.344529,82.0925,79.840471,5.487,6.9,60.5,DOWN,False,False,COMPRESSION,False,False,True,1,83.91,82.02,83.921519,82.560935,84.735787
SOL/USD,2026-02-20T08:00:00+00:00,83.55,83.55,83.4,83.54,15.359,82.654179,82.693253,84.442828,61.79,0.434449,0.244956,0.189493,0.664297,24.6,84.482161,82.2305,79.978839,5.476,5.1,60.3,DOWN,False,False,COMPRESSION,False,False,True,1,83.91,82.21,83.908705,82.654179,84.446445
SOL/USD,2026-02-20T09:00:00+00:00,83.94,84.49,83.94,84.31,38.683,82.811876,82.756655,84.441507,67.66,0.508202,0.297605,0.210597,0.684704,26.2,84.612045,82.45,80.287955,5.245,6.3,55.3,MIXED,True,False,COMPRESSION,False,False,True,1,84.49,82.37,84.13095,82.811876,84.567056
SOL/USD,2026-02-20T10:00:00+00:00,84.24,84.82,84.16,84.16,37.977,82.940269,82.811688,84.438706,65.55,0.548229,0.34773,0.200499,0.682939,27.95,84.807475,82.5945,80.381525,5.359,6.1,58.5,MIXED,True,False,COMPRESSION,False,False,True,1,84.82,82.43,84.259435,82.940269,85.334409
SOL/USD,2026-02-20T11:00:00+00:00,83.94,84.14,83.43,83.59,40.217,83.002148,82.84221,84.430261,58.12,0.527872,0.383758,0.144113,0.686301,28.02,84.79594,82.744,80.69206,4.96,6.5,51.7,MIXED,True,False,COMPRESSION,False,False,True,1,84.82,82.43,84.335397,83.002148,85.189451
SOL/USD,2026-02-20T12:00:00+00:00,83.59,83.76,83.45,83.74,27.032,83.07242,82.877418,84.423392,59.43,0.517872,0.410581,0.107291,0.659422,28.08,84.734328,82.903,81.071672,4.418,4.9,43.6,MIXED,True,False,COMPRESSION,False,False,True,1,84.82,82.43,84.334344,83.07242,84.579133
SOL/USD,2026-02-20T13:00:00+00:00,83.62,83.62,81.89,82.06,211.654,82.975999,82.845362,84.399876,43.22,0.370119,0.402489,-0.03237,0.744464,26.45,84.486124,82.984,81.481876,3.62,11.2,31.1,MIXED,True,False,NEUTRAL,False,False,False,-1,84.82,81.89,84.481731,82.975999,84.856695
SOL/USD,2026-02-20T14:00:00+00:00,82.46,83.35,82.28,83.03,34.946,82.981142,82.852603,84.386246,51.45,0.327519,0.387495,-0.059976,0.78343,24.93,84.449723,83.044,81.638277,3.385,15.6,28.0,MIXED,True,False,COMPRESSION,False,False,True,-1,84.82,81.89,84.594301,82.981142,83.235146
SOL/USD,2026-02-20T15:00:00+00:00,83.49,84.77,82.7,84.4,924.974,83.116271,82.913285,84.386382,60.22,0.399698,0.389935,0.009763,0.875328,24.42,84.582087,83.172,81.761913,3.391,27.6,28.1,MIXED,True,False,COMPRESSION,False,False,True,-1,84.82,81.89,84.982114,83.116271,84.342992
SOL/USD,2026-02-20T16:00:00+00:00,84.33,84.95,83.75,84.64,377.724,83.261388,82.980999,84.388906,61.54,0.470839,0.406116,0.064723,0.898519,24.11,84.754414,83.3,81.845586,3.492,31.1,29.7,MIXED,True,False,COMPRESSION,False,False,True,-1,84.95,81.89,85.180647,83.261388,85.747779
SOL/USD,2026-02-20T17:00:00+00:00,84.36,84.5,82.85,84.5,301.411,83.379351,83.040568,84.390011,60.29,0.510043,0.426901,0.083141,0.962196,22.67,84.846125,83.423,81.999875,3.412,41.6,28.7,MIXED,True,False,NEUTRAL,False,False,False,-1,84.95,81.89,85.464684,83.379351,86.083294
SOL/USD,2026-02-20T18:00:00+00:00,84.46,85.41,83.99,85.18,238.881,83.550842,83.124467,84.397872,64.1,0.58919,0.459359,0.129831,0.994897,22.21,85.096961,83.562,82.027039,3.674,46.4,32.0,MIXED,True,False,NEUTRAL,False,False,False,1,85.41,81.89,85.711641,83.550842,85.992345
SOL/USD,2026-02-20T19:00:00+00:00,84.92,84.92,84.42,84.8,32.274,83.669809,83.190175,84.401873,60.6,0.614172,0.490322,0.123851,0.978118,21.78,85.221074,83.677,82.132926,3.691,44.7,32.4,MIXED,True,False,NEUTRAL,False,False,False,1,85.41,81.89,85.766529,83.669809,86.647177
SOL/USD,2026-02-20T20:00:00+00:00,84.89,85.22,84.49,84.58,96.211,83.756494,83.244677,84.403646,58.6,0.609197,0.514097,0.0951,0.960396,21.67,85.313051,83.758,82.202949,3.713,41.1,33.1,MIXED,True,False,NEUTRAL,False,False,False,1,85.41,81.89,85.789541,83.756494,86.240593
SOL/USD,2026-02-20T21:00:00+00:00,84.6,84.77,84.33,84.56,182.488,83.833018,83.296259,84.405201,58.42,0.59676,0.530629,0.066131,0.923224,21.33,85.389833,83.834,82.278167,3.712,35.5,32.9,MIXED,True,False,NEUTRAL,False,False,False,1,85.41,81.89,85.750761,83.833018,85.964837
SOL/USD,2026-02-20T22:00:00+00:00,84.37,84.73,84.12,84.54,75.771,83.90035,83.345033,84.406543,58.21,0.578621,0.540228,0.038393,0.900851,20.73,85.444282,83.9125,82.380718,3.651,31.2,31.9,MIXED,True,False,NEUTRAL,False,False,False,1,85.41,81.89,85.748318,83.90035,85.911277
SOL/USD,2026-02-20T23:00:00+00:00,84.62,84.64,84.34,84.45,10.205,83.952698,83.388365,84.406975,57.26,0.550635,0.542309,0.008326,0.857933,20.16,85.483863,83.978,82.472137,3.586,24.7,31.1,MIXED,True,False,NEUTRAL,False,False,False,1,85.41,82.28,85.675869,83.952698,85.8269
SOL/USD,2026-02-21T00:00:00+00:00,84.7,84.75,84.56,84.6,35.041,84.014345,83.43588,84.408896,58.48,0.5344,0.540727,-0.006327,0.818081,19.77,85.491967,84.069,82.646033,3.385,19.7,28.0,MIXED,True,False,COMPRESSION,False,False,True,1,85.41,82.7,85.6252,84.014345,85.677121
SOL/USD,2026-02-21T01:00:00+00:00,84.57,84.75,84.48,84.67,9.418,84.076789,83.484277,84.411494,59.07,0.521174,0.536817,-0.015643,0.778932,19.27,85.550596,84.124,82.697404,3.392,14.7,28.4,MIXED,True,False,COMPRESSION,False,False,True,1,85.41,82.85,85.580558,84.076789,85.768398
SOL/USD,2026-02-21T02:00:00+00:00,84.62,85.03,84.62,84.9,34.277,84.15519,83.539795,84.416355,61.03,0.52322,0.534097,-0.010877,0.75258,19.17,85.634586,84.185,82.735414,3.444,12.4,29.7,MIXED,True,False,COMPRESSION,False,False,True,1,85.41,82.85,85.590582,84.15519,85.79887
SOL/USD,2026-02-21T03:00:00+00:00,84.45,84.48,84.29,84.33,27.856,84.171838,83.570784,84.415495,54.12,0.473391,0.521956,-0.048565,0.742396,18.5,85.639573,84.229,82.818427,3.349,11.2,27.2,MIXED,True,False,COMPRESSION,False,False,True,1,85.41,83.99,85.585691,84.171838,86.013594
SOL/USD,2026-02-21T04:00:00+00:00,84.35,84.45,84.16,84.45,8.4,84.19833,83.605263,84.415839,55.27,0.438528,0.50527,-0.066742,0.710082,17.66,85.651547,84.2745,82.897453,3.268,8.0,26.9,MIXED,True,False,COMPRESSION,False,False,True,1,85.41,84.12,85.528798,84.19833,85.395123
SOL/USD,2026-02-21T05:00:00+00:00,84.52,84.56,84.52,84.56,8.93,84.232775,83.642704,84.417273,56.35,0.414992,0.487215,-0.072223,0.667219,17.04,85.669637,84.287,82.904363,3.281,5.5,27.1,MIXED,True,False,COMPRESSION,False,False,True,1,85.41,84.12,85.452196,84.232775,85.450828
SOL/USD,2026-02-21T06:00:00+00:00,84.56,84.68,84.06,84.15,364.135,84.224891,83.662598,84.414614,51.38,0.359116,0.461595,-0.102479,0.663846,15.97,85.669327,84.2865,82.903673,3.281,5.2,27.2,MIXED,True,False,COMPRESSION,False,False,True,1,85.41,84.06,85.44637,84.224891,85.555769
SOL/USD,2026-02-21T07:00:00+00:00,84.05,84.28,83.99,84.22,47.78,84.224426,83.684457,84.412677,52.15,0.31683,0.432642,-0.115812,0.637143,15.09,85.664144,84.318,82.971856,3.193,4.3,25.5,MIXED,True,False,COMPRESSION,False,False,True,1,85.41,83.99,85.381756,84.224426,85.105714
SOL/USD,2026-02-21T08:00:00+00:00,84.23,84.44,84.23,84.44,0.317,84.244956,83.714086,84.412949,54.6,0.297639,0.405641,-0.108002,0.607347,14.04,85.673365,84.353,83.032635,3.131,4.1,24.9,MIXED,True,False,COMPRESSION,False,False,True,1,85.41,83.99,85.330554,84.244956,85.13102
SOL/USD,2026-02-21T09:00:00+00:00,84.84,85.2,84.84,85.12,12.428,84.328294,83.76922,84.419984,61.22,0.333457,0.391204,-0.057748,0.618251,14.24,85.352059,84.506,83.659941,2.002,4.3,7.6,MIXED,True,False,COMPRESSION,False,False,True,1,85.41,83.99,85.457332,84.328294,85.367376
SOL/USD,2026-02-21T10:00:00+00:00,84.99,85.15,84.95,85.15,21.37,84.406552,83.823368,84.427248,61.49,0.360112,0.384986,-0.024874,0.588376,14.42,85.176007,84.612,84.047993,1.333,4.1,4.3,MIXED,True,False,COMPRESSION,False,False,True,1,85.41,83.99,85.462686,84.406552,86.002563
SOL/USD,2026-02-21T11:00:00+00:00,85.32,85.67,85.32,85.32,175.673,84.493547,83.882059,84.436131,63.04,0.390453,0.386079,0.004374,0.583492,15.29,85.29117,84.658,84.02483,1.496,4.0,5.2,MIXED,True,False,COMPRESSION,False,False,True,1,85.67,83.99,85.548068,84.493547,86.025237
SOL/USD,2026-02-21T12:00:00+00:00,85.41,85.41,85.11,85.12,8.286,84.553209,83.930606,84.442936,59.98,0.393821,0.387628,0.006193,0.563242,15.65,85.346247,84.682,84.017753,1.569,4.0,5.7,MIXED,True,False,COMPRESSION,False,False,True,1,85.67,83.99,85.562278,84.553209,86.164863
SOL/USD,2026-02-21T13:00:00+00:00,85.38,85.92,85.2,85.86,38.636,84.677665,84.006268,84.457036,66.46,0.451003,0.400303,0.0507,0.580153,16.63,85.582851,84.75,83.917149,1.965,4.1,7.7,MIXED,True,False,COMPRESSION,False,False,True,1,85.92,83.99,85.745827,84.677665,85.99023
SOL/USD,2026-02-21T14:00:00+00:00,85.66,86.63,85.66,86.32,107.396,84.834078,84.097003,84.475573,69.75,0.527359,0.425714,0.101645,0.608,18.25,85.873135,84.807,83.740865,2.514,4.8,13.5,MIXED,True,False,COMPRESSION,False,False,True,1,86.63,83.99,85.989424,84.834078,86.771999
SOL/USD,2026-02-21T15:00:00+00:00,86.33,86.71,86.29,86.58,71.934,85.000356,84.194375,84.496513,71.45,0.601913,0.460954,0.140959,0.594571,19.84,86.212684,84.896,83.579316,3.102,4.7,24.1,MIXED,True,False,COMPRESSION,False,False,True,1,86.71,83.99,86.124167,85.000356,87.211857
SOL/USD,2026-02-21T16:00:00+00:00,86.58,86.58,85.92,86.17,154.724,85.111751,84.271851,84.513164,65.22,0.620758,0.492915,0.127844,0.599245,20.53,86.394309,84.9755,83.556691,3.339,4.8,27.6,MIXED,True,False,COMPRESSION,False,False,True,1,86.71,83.99,86.255181,85.111751,87.478867
SOL/USD,2026-02-21T17:00:00+00:00,85.87,86.45,85.87,86.22,225.373,85.217299,84.348249,84.530148,65.61,0.632438,0.520819,0.111618,0.59787,21.06,86.562059,85.0585,83.554941,3.535,4.8,31.5,MIXED,True,False,COMPRESSION,False,False,True,1,86.71,84.23,86.362386,85.217299,87.066805
SOL/USD,2026-02-21T18:00:00+00:00,86.34,86.71,86.31,86.55,13.829,85.344222,84.434592,84.550246,68.17,0.660705,0.548796,0.111909,0.590165,21.86,86.774994,85.159,83.543006,3.795,4.7,35.3,MIXED,True,False,COMPRESSION,False,False,True,1,86.71,84.84,86.472801,85.344222,87.105247
SOL/USD,2026-02-21T19:00:00+00:00,86.64,86.65,86.21,86.24,79.486,85.429535,84.505392,84.567059,63.4,0.650594,0.569156,0.081438,0.579439,22.37,86.895488,85.2485,83.601512,3.864,4.1,36.9,MIXED,True,False,COMPRESSION,False,False,True,1,86.71,84.95,86.533255,85.429535,87.419158
SOL/USD,2026-02-21T20:00:00+00:00,86.16,86.16,85.29,85.62,12.695,85.447674,84.549103,84.577536,55.09,0.585799,0.572485,0.013314,0.605908,21.08,86.926048,85.2995,83.672952,3.814,5.3,35.6,MIXED,True,False,COMPRESSION,False,False,True,1,86.71,85.11,86.631023,85.447674,87.148861
SOL/USD,2026-02-21T21:00:00+00:00,85.56,85.74,85.52,85.74,33.954,85.475515,84.595804,84.589103,56.28,0.537931,0.565574,-0.027643,0.578343,19.88,86.963517,85.353,83.742483,3.774,4.1,34.4,UP,True,False,COMPRESSION,False,False,True,1,86.71,85.11,86.584528,85.475515,86.487514
SOL/USD,2026-02-21T22:00:00+00:00,85.81,85.81,85.42,85.47,40.956,85.47499,84.630087,84.597868,52.87,0.472758,0.547011,-0.074252,0.56489,18.59,86.979064,85.3815,83.783936,3.742,4.1,34.0,UP,True,False,COMPRESSION,False,False,True,1,86.71,85.2,86.551102,85.47499,86.587335
SOL/USD,2026-02-21T23:00:00+00:00,85.46,85.46,85.22,85.23,13.7,85.451657,84.653613,84.604158,49.98,0.397164,0.517041,-0.119877,0.542398,17.48,86.952138,85.4265,83.900862,3.572,3.9,31.1,UP,True,False,COMPRESSION,False,False,True,1,86.71,85.22,86.470158,85.451657,86.283596
SOL/USD,2026-02-22T00:00:00+00:00,85.1,85.2,84.82,84.97,47.225,85.405785,84.66602,84.607798,46.97,0.312671,0.476167,-0.163496,0.532941,17.11,86.927571,85.4525,83.977429,3.452,3.9,29.9,UP,True,False,COMPRESSION,False,False,True,1,86.71,84.82,86.404436,85.405785,86.029411
SOL/USD,2026-02-22T01:00:00+00:00,85.19,85.42,85.19,85.24,40.153,85.389996,84.688529,84.614089,50.31,0.264449,0.433824,-0.169375,0.527016,16.34,86.908095,85.4865,84.064905,3.326,3.9,26.8,UP,True,False,COMPRESSION,False,False,True,1,86.71,84.82,86.378782,85.389996,85.760524
